index,Company,TypeName,Ram,Weight,Price,TouchScreen,IPS,PPI,Cpu brand,HDD,SSD,Gpu brand,OS
1039,HP,Notebook,8,0.494696241836107,53839.9728,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1040,Lenovo,2 in 1 Convertible,4,0.5877866649021191,45128.16,1,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1041,Vero,Notebook,2,0.371563556432483,11231.424,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1042,Toshiba,Notebook,16,0.8754687373538999,75924.0,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
1043,Lenovo,Notebook,8,0.8329091229351039,55922.688,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1044,HP,Notebook,4,0.43178241642553783,53280.0,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
1045,HP,Notebook,8,0.6097655716208943,112065.9552,0,0,141.21199808219862,Intel Core i5,500,256,Intel,Windows
1046,HP,Notebook,8,0.3576744442718159,78268.32,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1047,MSI,Gaming,16,1.3297240096314962,82351.6992,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1048,Lenovo,Gaming,16,1.5260563034950492,122010.6672,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1049,Asus,Netbook,4,0.1823215567939546,15339.312,0,0,135.0942111925629,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1050,Lenovo,Notebook,16,0.09531017980432493,139593.6,0,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
1051,HP,Notebook,8,0.6471032420585384,52161.12,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1052,Dell,2 in 1 Convertible,8,0.8329091229351039,58288.32,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1053,HP,Notebook,4,0.712949807856125,52161.12,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
1054,Dell,Ultrabook,16,0.1823215567939546,120093.12,1,0,276.053530085501,Intel Core i7,0,1000,Intel,Windows
1055,HP,Notebook,4,0.8372475245337022,37570.392,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
1056,HP,Notebook,4,0.6729444732424258,26586.72,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
1057,Acer,Notebook,8,0.8754687373538999,23922.72,0,0,100.45466986113651,AMD Processor,1000,0,AMD,Windows
1058,Dell,2 in 1 Convertible,12,0.47000362924573563,69210.72,1,1,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1059,MSI,Gaming,16,1.0784095813505903,96916.32,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
1061,Asus,Gaming,16,1.3862943611198906,53173.44,0,1,127.33567457123111,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
1062,Dell,Notebook,4,0.8109302162163288,29783.52,0,0,141.21199808219862,Intel Core i5,1000,0,Intel,Windows
1063,Dell,Notebook,16,0.8415671856782185,52746.6672,0,0,141.21199808219862,Intel Core i7,2000,0,AMD,Windows
1064,MSI,Gaming,16,0.5877866649021191,102777.12,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
1065,Dell,Ultrabook,8,0.25464221837358075,77682.24,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1066,Asus,Gaming,64,1.275362800412609,211788.0,0,1,127.33567457123111,Intel Core i7,0,1000,Nvidia,Windows
1067,Dell,2 in 1 Convertible,8,0.4824261492442928,42517.9728,1,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1068,Dell,Gaming,16,1.1662709371419244,70809.12,0,0,282.42399616439724,Intel Core i7,1000,256,Nvidia,Windows
1069,Apple,Ultrabook,8,-0.08338160893905101,69264.0,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1070,Dell,Notebook,4,0.7227059828014898,25679.8944,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
1071,HP,Notebook,4,0.8372475245337022,63882.72,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
1072,HP,Ultrabook,8,0.23111172096338664,63882.72,0,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
1073,HP,Notebook,8,0.3987761199573678,58075.2,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1074,Lenovo,Ultrabook,8,0.26236426446749106,91294.7472,1,1,176.23257360658386,Intel Core i7,0,256,Intel,Windows
1075,Lenovo,Notebook,8,1.0986122886681098,35111.52,0,0,106.11306214269258,Intel Core i5,1000,0,AMD,Windows
1076,Lenovo,Notebook,4,0.8329091229351039,52054.56,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
1077,MSI,Gaming,16,1.3297240096314962,133146.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1078,Lenovo,Notebook,4,0.7419373447293773,28771.2,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
1079,HP,Notebook,4,0.8372475245337022,50083.2,0,0,141.21199808219862,Intel Core i5,500,0,Intel,Windows
1080,Lenovo,Ultrabook,8,-0.01005033585350145,74538.72,1,1,234.9767648087785,Other Intel Processor,0,512,Intel,Windows
1081,Lenovo,Gaming,32,1.5260563034950492,172627.2,0,1,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
1082,Lenovo,2 in 1 Convertible,4,-0.37106368139083207,34433.2656,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
1083,HP,Ultrabook,16,0.26236426446749106,109170.72,0,1,331.2642361026012,Intel Core i7,0,512,Intel,Windows
1084,Dell,Notebook,8,0.7793248768009977,39960.0,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1085,HP,Notebook,4,0.43178241642553783,54931.1472,0,0,157.3505121487356,Intel Core i5,500,0,Intel,Windows
1086,HP,Workstation,8,0.6418538861723947,79653.6,0,0,141.21199808219862,Intel Core i7,0,256,AMD,Windows
1087,Lenovo,Notebook,8,0.5306282510621704,63882.72,0,0,157.3505121487356,Intel Core i5,0,180,Intel,Windows
1088,HP,Notebook,4,0.25464221837358075,32767.2,0,0,276.053530085501,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1089,Acer,Notebook,4,0.8754687373538999,20619.36,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
1090,Dell,Notebook,4,0.7884573603642703,20965.1472,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1091,HP,Notebook,4,0.62057648772511,18434.3472,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
1092,Asus,Gaming,8,0.9932517730102834,85194.72,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1093,Dell,Ultrabook,4,0.3364722366212129,43601.688,0,1,165.6321180513006,Intel Core i5,0,256,AMD,Windows
1094,HP,Netbook,4,0.8754687373538999,85194.72,0,0,125.36742798669837,Intel Core i5,0,128,Intel,Windows
1095,Acer,Notebook,8,0.8754687373538999,42570.72,0,0,141.21199808219862,Intel Core i5,1000,256,Nvidia,Windows
1096,Dell,Notebook,8,0.8586616190375187,34035.264,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Windows
1097,MSI,Gaming,8,0.9555114450274363,85194.72,0,0,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
1098,HP,Notebook,4,0.6729444732424258,26640.0,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
1099,Asus,Gaming,16,1.4586150226995167,122490.72,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1100,Dell,Ultrabook,4,0.4054651081081644,60480.792,0,0,125.36742798669837,Intel Core i3,500,0,Intel,Windows
1101,Dell,Ultrabook,4,0.4054651081081644,62176.1616,0,0,125.36742798669837,Intel Core i3,0,128,Intel,Windows
1102,Acer,Notebook,4,0.7884573603642703,11135.52,0,0,100.45466986113651,Other Intel Processor,0,16,Intel,Others/No OS/Linux
1103,HP,Workstation,8,1.0986122886681098,154458.72,0,1,127.33567457123111,Intel Core i7,1000,0,AMD,Windows
1104,Lenovo,Gaming,16,0.8754687373538999,63882.72,0,0,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
1105,Dell,Ultrabook,8,0.4054651081081644,75289.968,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
1106,MSI,Gaming,8,1.0647107369924282,80516.2032,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1107,Lenovo,2 in 1 Convertible,4,0.7419373447293773,46193.76,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1108,HP,Notebook,4,0.7419373447293773,21205.44,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
1109,Asus,Gaming,16,0.9516578757114463,71341.92,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1110,HP,Notebook,8,0.14842000511827322,90522.72,1,0,276.053530085501,Other Intel Processor,0,256,Intel,Windows
1111,Dell,Notebook,4,0.8064758658669485,40980.312,0,0,100.45466986113651,Intel Core i5,500,0,AMD,Windows
1112,Lenovo,Notebook,4,0.7419373447293773,22857.12,0,0,100.45466986113651,Intel Core i3,0,128,Intel,Windows
1113,HP,Ultrabook,8,0.14842000511827322,104908.32,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
1114,Lenovo,2 in 1 Convertible,4,-0.37106368139083207,29250.72,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Others/No OS/Linux
1115,Dell,Ultrabook,8,0.20701416938432612,73473.12,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1116,Lenovo,Gaming,16,1.5260563034950492,146519.4672,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
1117,Razer,Ultrabook,8,0.22314355131420976,54825.12,1,0,352.4651472131677,Intel Core i7,0,256,Intel,Windows
1118,Toshiba,Ultrabook,16,0.04879016416943204,118601.28,0,0,165.6321180513006,Intel Core i7,0,512,Intel,Windows
1119,Asus,Gaming,8,1.2584609896100056,69929.4672,0,0,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1120,Vero,Notebook,4,0.30010459245033816,10442.88,0,0,165.6321180513006,Other Intel Processor,0,0,Intel,Windows
1121,HP,Notebook,8,0.14842000511827322,90043.2,0,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1122,HP,Notebook,8,0.3576744442718159,80612.64,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1123,Dell,Notebook,4,0.7371640659767196,27899.0064,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
1124,Asus,Notebook,4,0.6931471805599453,23176.8,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
1125,Lenovo,2 in 1 Convertible,8,0.5877866649021191,88924.32,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1126,Lenovo,2 in 1 Convertible,4,-0.37106368139083207,25521.12,1,1,224.17380907857276,Other Intel Processor,0,0,Intel,Windows
1127,HP,Ultrabook,8,0.23111172096338664,100965.6,0,0,125.36742798669837,Intel Core i5,0,256,Intel,Windows
1128,Lenovo,Gaming,8,0.8754687373538999,52693.92,0,1,141.21199808219862,Intel Core i5,1000,128,Nvidia,Others/No OS/Linux
1129,HP,Gaming,8,1.208960345836975,60153.12,0,1,127.33567457123111,Intel Core i5,1000,128,Nvidia,Windows
1130,HP,Notebook,8,0.712949807856125,33513.12,0,0,100.45466986113651,Intel Core i7,2000,0,Intel,Windows
1131,Lenovo,2 in 1 Convertible,8,0.5877866649021191,109244.2464,1,1,157.3505121487356,Intel Core i7,0,512,Nvidia,Windows
1132,Asus,Notebook,4,0.4054651081081644,14811.84,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1133,HP,Ultrabook,8,0.6097655716208943,40066.56,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1134,Acer,Notebook,4,0.8020015854720274,32820.48,0,0,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
1135,Lenovo,Notebook,16,0.9162907318741551,58554.72,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
1136,HP,Workstation,8,1.0986122886681098,210424.032,0,1,127.33567457123111,Intel Core i7,0,256,Nvidia,Windows
1137,Dell,Notebook,8,0.9162907318741551,41771.52,0,0,100.45466986113651,Intel Core i5,1000,0,AMD,Windows
1138,MSI,Gaming,16,1.3297240096314962,127818.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1139,HP,Ultrabook,8,0.6312717768418578,115709.2416,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1140,Lenovo,2 in 1 Convertible,16,1.0296194171811581,130003.2,1,1,209.8006828649808,Intel Core i7,0,512,Intel,Windows
1141,MSI,Gaming,8,0.8754687373538999,60888.384,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1142,HP,2 in 1 Convertible,8,0.3920420877760237,86793.12,1,0,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1143,HP,Workstation,8,0.9516578757114463,118761.12,0,1,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
1144,HP,2 in 1 Convertible,8,0.3920420877760237,95850.72,1,0,220.84282406840083,Intel Core i7,0,256,Intel,Windows
1145,HP,Workstation,8,0.6931471805599453,101178.72,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
1146,HP,Ultrabook,8,0.23111172096338664,122381.496,0,0,176.23257360658386,Intel Core i7,0,256,Intel,Windows
1147,Dell,Notebook,8,0.7793248768009977,53807.472,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
1148,HP,Notebook,8,0.6312717768418578,84129.12,0,0,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1149,Lenovo,2 in 1 Convertible,8,0.23901690047049992,124621.92,1,1,209.8006828649808,Intel Core i7,0,256,Intel,Windows
1150,Lenovo,Notebook,4,0.6418538861723947,18061.92,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Others/No OS/Linux
1151,HP,Notebook,4,0.62057648772511,15824.16,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
1152,Lenovo,Notebook,8,0.8415671856782185,31914.72,0,0,141.21199808219862,Intel Core i5,1000,0,AMD,Others/No OS/Linux
1153,Dell,Gaming,8,0.9631743177730056,63882.72,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1154,Dell,Notebook,8,0.712949807856125,119916.2304,1,1,282.42399616439724,Intel Core i5,0,256,Nvidia,Windows
1155,HP,Notebook,4,0.6471032420585384,25515.2592,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
1156,MSI,Gaming,16,0.9932517730102834,79536.384,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1157,Lenovo,Ultrabook,12,0.3364722366212129,122490.72,0,0,157.3505121487356,Intel Core i7,0,512,Intel,Windows
1158,Lenovo,Notebook,8,0.9162907318741551,42010.7472,0,0,141.21199808219862,Intel Core i5,0,0,AMD,Windows
1159,HP,2 in 1 Convertible,8,0.3920420877760237,108744.48,1,0,220.84282406840083,Intel Core i7,0,512,Intel,Windows
1160,Lenovo,Ultrabook,8,0.5306282510621704,79866.72,0,0,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1161,MSI,Gaming,16,0.5306282510621704,94252.32,0,0,157.3505121487356,Intel Core i7,1000,256,Nvidia,Windows
1162,HP,Gaming,8,0.9631743177730056,47898.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1163,Lenovo,Notebook,8,0.7884573603642703,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
1164,HP,Notebook,4,0.7419373447293773,25414.0272,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
1165,Dell,Gaming,8,0.9631743177730056,79813.44,0,0,282.42399616439724,Intel Core i7,1000,128,Nvidia,Windows
1166,Lenovo,Notebook,8,0.6678293725756554,74059.2,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1167,Lenovo,Notebook,4,0.7884573603642703,24935.04,0,0,141.21199808219862,Intel Core i3,1000,0,Nvidia,Windows
1168,HP,Notebook,2,0.36464311358790924,13266.72,0,0,111.93520355955211,Other Intel Processor,0,0,Intel,Windows
1169,MSI,Gaming,8,0.7884573603642703,44701.92,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1170,HP,Notebook,8,0.6729444732424258,36177.12,0,0,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1171,HP,Notebook,16,0.7419373447293773,61751.52,0,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
1172,Asus,Notebook,4,0.7884573603642703,19660.32,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
1173,Lenovo,Notebook,4,0.7419373447293773,21205.44,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Others/No OS/Linux
1174,Lenovo,Notebook,8,0.7884573603642703,37775.52,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Others/No OS/Linux
1175,Asus,Notebook,4,0.6931471805599453,40972.32,0,0,157.3505121487356,Intel Core i3,0,256,Intel,Windows
1176,Lenovo,Notebook,4,0.8415671856782185,43956.0,0,0,141.21199808219862,Intel Core i7,0,0,Intel,Windows
1177,Lenovo,Gaming,16,1.1969481893889715,69530.4,0,1,141.21199808219862,Intel Core i7,0,512,Nvidia,Windows
1178,MSI,Gaming,16,0.6471032420585384,114731.5536,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1179,HP,Notebook,4,0.7275486072772777,34632.0,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
1180,Lenovo,2 in 1 Convertible,8,0.3074846997479607,87219.36,1,1,209.8006828649808,Intel Core i5,0,256,Intel,Windows
1181,Lenovo,Ultrabook,6,0.43178241642553783,44275.68,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Windows
1182,Dell,Notebook,8,0.6830968447064438,47686.1328,0,0,141.21199808219862,Intel Core i7,0,256,Nvidia,Others/No OS/Linux
1183,Acer,Notebook,4,0.7419373447293773,17742.24,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
1184,HP,Notebook,6,0.7793248768009977,42570.72,0,1,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1185,Asus,Gaming,8,0.952043901579973,48431.52,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
1186,Dell,2 in 1 Convertible,16,0.7371640659767196,62817.12,1,0,141.21199808219862,Intel Core i7,0,512,Intel,Windows
1187,Acer,Notebook,4,0.8020015854720274,36816.48,0,0,141.21199808219862,Intel Core i5,0,256,Nvidia,Windows
1188,Dell,Ultrabook,8,0.20701416938432612,58554.72,1,0,276.053530085501,Intel Core i5,0,256,Intel,Others/No OS/Linux
1189,Acer,Gaming,16,1.4350845252893227,138474.72,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1190,Lenovo,Gaming,8,0.8754687373538999,43636.32,0,1,141.21199808219862,Intel Core i5,1000,0,Nvidia,Windows
1192,HP,Notebook,4,0.62057648772511,25840.8,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
1193,Apple,Ultrabook,8,-0.08338160893905101,61964.64,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1194,Dell,2 in 1 Convertible,8,0.47000362924573563,63882.72,1,1,165.6321180513006,Intel Core i5,0,256,Intel,Windows
1195,HP,Notebook,12,0.7929925155296614,70702.56,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1196,Lenovo,Notebook,4,0.6418538861723947,19607.04,0,0,100.45466986113651,Intel Core i3,1000,0,AMD,Others/No OS/Linux
1197,Asus,Gaming,16,1.4586150226995167,114552.0,0,1,127.33567457123111,Intel Core i7,1000,512,Nvidia,Windows
1198,Acer,Notebook,4,0.7419373447293773,14492.16,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Others/No OS/Linux
1199,MSI,Gaming,16,0.8878912573524571,109165.392,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1200,Dell,Notebook,4,0.8329091229351039,26586.72,0,0,100.45466986113651,Intel Core i3,0,128,AMD,Windows
1201,Lenovo,Notebook,8,0.7884573603642703,33513.12,0,0,100.45466986113651,Intel Core i7,500,0,Nvidia,Others/No OS/Linux
1203,Dell,Ultrabook,16,0.1823215567939546,142790.4,1,0,276.053530085501,Intel Core i7,0,512,Intel,Windows
1204,Asus,Gaming,8,0.7884573603642703,62284.32,0,0,141.21199808219862,Intel Core i7,1000,0,Nvidia,Windows
1205,Dell,Notebook,8,0.8586616190375187,47365.92,0,0,141.21199808219862,Intel Core i5,0,256,AMD,Windows
1206,HP,Notebook,8,0.6471032420585384,30849.12,0,0,100.45466986113651,Intel Core i5,0,256,Intel,Windows
1207,Lenovo,Notebook,4,0.7884573603642703,15930.72,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
1208,Acer,Notebook,8,1.1939224684724346,33513.12,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
1209,Asus,Gaming,16,0.7884573603642703,130482.72,0,0,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
1210,Apple,Ultrabook,8,-0.08338160893905101,68145.12,0,1,226.41554716935852,Other Intel Processor,0,0,Intel,Mac
1211,Asus,Notebook,16,0.7884573603642703,93186.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1212,MSI,Gaming,16,0.8878912573524571,103842.1872,0,1,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1213,Dell,2 in 1 Convertible,8,0.7843580606133294,53226.72,1,1,141.21199808219862,Intel Core i5,0,256,Intel,Windows
1214,Asus,Gaming,16,1.0647107369924282,103842.72,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1215,Acer,Netbook,2,0.26236426446749106,9270.72,0,0,135.0942111925629,Other Intel Processor,0,32,Intel,Others/No OS/Linux
1216,Acer,Notebook,4,1.1939224684724346,31861.44,0,0,106.11306214269258,Intel Core i3,1000,0,Nvidia,Windows
1217,Lenovo,Notebook,8,1.0296194171811581,28717.92,0,0,106.11306214269258,Intel Core i5,1000,0,Intel,Others/No OS/Linux
1218,Lenovo,Gaming,8,0.9555114450274363,67772.16,0,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1219,Acer,2 in 1 Convertible,8,0.1823215567939546,61218.72,1,1,157.3505121487356,Intel Core i7,0,256,Intel,Windows
1220,Lenovo,Notebook,8,0.8329091229351039,81465.12,0,1,141.21199808219862,Intel Core i7,0,256,Intel,Windows
1221,MSI,Gaming,8,0.7884573603642703,78647.1408,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1222,HP,Notebook,6,0.7419373447293773,28185.12,0,0,141.21199808219862,AMD Processor,1000,0,AMD,Windows
1223,Dell,Ultrabook,8,0.23111172096338664,91288.3536,1,0,176.23257360658386,Intel Core i5,0,256,Intel,Windows
1224,Dell,2 in 1 Convertible,4,0.7323678937132266,27119.52,1,0,146.86047800548656,Intel Core i3,500,0,Intel,Windows
1225,Asus,Notebook,4,0.9745596399981308,16463.52,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
1226,Dell,Ultrabook,8,0.25464221837358075,78694.56,1,0,276.053530085501,Intel Core i7,0,256,Intel,Windows
1227,Dell,Notebook,4,0.7793248768009977,27804.7008,0,0,100.45466986113651,Intel Core i5,1000,0,Intel,Others/No OS/Linux
1228,Lenovo,Gaming,16,0.9555114450274363,54825.12,1,1,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1229,MSI,Gaming,8,0.7884573603642703,61218.72,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1230,Lenovo,Netbook,16,0.26236426446749106,87912.0,1,1,176.23257360658386,Intel Core i7,0,512,Intel,Windows
1231,Razer,Gaming,16,0.6678293725756554,186426.72,0,0,157.3505121487356,Intel Core i7,0,1000,Nvidia,Windows
1232,Dell,Notebook,8,0.8329091229351039,24988.8528,1,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
1233,MSI,Gaming,16,0.9932517730102834,85141.44,0,0,127.33567457123111,Intel Core i7,1000,256,Nvidia,Windows
1234,Apple,Ultrabook,4,0.0769610411361284,51095.52,0,0,135.0942111925629,Intel Core i5,0,0,Intel,Mac
1235,HP,Notebook,4,0.7419373447293773,25467.84,0,0,141.21199808219862,Intel Core i3,1000,0,Intel,Windows
1236,HP,Ultrabook,8,0.43178241642553783,117119.5632,0,0,209.8006828649808,Intel Core i7,0,256,Intel,Windows
1237,Dell,Notebook,4,0.8064758658669485,39267.36,0,0,100.45466986113651,Intel Core i5,500,0,Intel,Windows
1238,MSI,Gaming,8,0.8329091229351039,62284.32,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1239,Lenovo,Notebook,16,0.3364722366212129,79866.72,0,1,165.6321180513006,Intel Core i7,0,512,Intel,Windows
1240,Lenovo,Notebook,6,0.7884573603642703,31838.5296,0,0,141.21199808219862,AMD Processor,0,256,AMD,Windows
1241,Asus,Ultrabook,8,0.371563556432483,68198.4,0,0,165.6321180513006,Intel Core i7,0,256,Intel,Windows
1242,Acer,Notebook,4,0.8754687373538999,19276.704,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Others/No OS/Linux
1243,Dell,2 in 1 Convertible,16,1.0188473201992472,95850.72,1,0,127.33567457123111,Intel Core i7,0,512,Nvidia,Windows
1244,HP,Notebook,4,0.43178241642553783,58607.4672,0,0,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1246,Dell,Notebook,4,0.47000362924573563,46620.0,0,0,111.93520355955211,Intel Core i5,500,0,Intel,Windows
1247,Asus,Gaming,16,0.85015092936961,123876.0,0,1,141.21199808219862,Intel Core i7,1000,256,Nvidia,Windows
1248,Lenovo,Notebook,8,0.8329091229351039,30529.44,0,1,141.21199808219862,Intel Core i5,0,256,Intel,Others/No OS/Linux
1249,Dell,2 in 1 Convertible,8,0.2151113796169455,96596.64,1,0,276.053530085501,Intel Core i5,0,256,Intel,Windows
1250,Dell,Notebook,4,0.7884573603642703,17262.72,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Others/No OS/Linux
1251,HP,Notebook,4,0.62057648772511,21258.72,0,0,100.45466986113651,AMD Processor,500,0,AMD,Windows
1252,Lenovo,Notebook,6,0.8754687373538999,30316.32,0,0,141.21199808219862,Intel Core i3,0,128,Nvidia,Windows
1253,Lenovo,Notebook,8,0.6418538861723947,57116.16,0,1,157.3505121487356,Intel Core i5,0,256,Intel,Windows
1254,Dell,Notebook,4,0.7884573603642703,23655.7872,0,0,100.45466986113651,Other Intel Processor,500,0,Intel,Windows
1255,Asus,Notebook,4,0.6931471805599453,18061.92,0,0,100.45466986113651,Other Intel Processor,1000,0,Intel,Windows
1256,Asus,Gaming,16,1.3862943611198906,101232.0,0,1,127.33567457123111,Intel Core i7,1000,128,Nvidia,Windows
1257,Dell,Notebook,4,0.8285518175661483,26107.2,0,0,100.45466986113651,Intel Core i3,500,0,Intel,Windows
1258,Lenovo,Notebook,8,0.8415671856782185,47685.6,0,0,141.21199808219862,Intel Core i7,0,0,AMD,Windows
1259,MSI,Gaming,8,0.8754687373538999,65481.12,0,0,141.21199808219862,Intel Core i7,1000,128,Nvidia,Windows
1260,Lenovo,2 in 1 Convertible,4,0.5877866649021191,44382.7728,1,0,157.3505121487356,Intel Core i5,0,128,Intel,Windows
1261,Asus,Ultrabook,8,0.1823215567939546,38841.12,0,1,165.6321180513006,Other Intel Processor,0,512,Intel,Windows
1262,Dell,Notebook,6,0.8329091229351039,24455.52,0,0,100.45466986113651,Intel Core i3,1000,0,Intel,Windows
